j0,j1,j2,j3,j4,j5
-0.6956732908831995,-2.472292725239889,-1.4439852873431605,-0.7558358351336878,-1.5869630018817347,-3.2446535269366663
-0.6968238989459437,-2.472639862691061,-1.4433015028582972,-0.7560995260821741,-1.5869987646686,-3.2434917132007044
-0.6981056372271937,-2.472903553639547,-1.4426773230182093,-0.7564709822284144,-1.5868671576129358,-3.2422221342669886
-0.6993282477008265,-2.4732630888568323,-1.4420774618731897,-0.756758991871969,-1.5868189970599573,-3.240953032170431
-0.7019522825824183,-2.473945919667379,-1.440674130116598,-0.7573588530169886,-1.5866754690753382,-3.2384257952319544
-0.7032583395587366,-2.474269692097799,-1.4400256315814417,-0.75763446489443,-1.586771313344137,-3.2371087710009974
-0.7045882383929651,-2.474628750477926,-1.4393780867206019,-0.7579820791827601,-1.5866511503802698,-3.2358151117907923
-0.705965820943014,-2.474963967000143,-1.4386819044696253,-0.7583535353290003,-1.5866511503802698,-3.2345336119281214
-0.7086618582354944,-2.4756115118609827,-1.43724233308901,-0.7590253988849085,-1.5864713827716272,-3.2318509260760706
-0.7100279966937464,-2.4759467283831995,-1.4365828672992151,-0.7593491713153284,-1.586555306111471,-3.2304979006396692
-0.7113817373858851,-2.476258103047506,-1.435826603566305,-0.7596848646747034,-1.5864113012896937,-3.229192320500509
-0.7127597967730921,-2.4766057173358362,-1.4352267424212855,-0.7600205580340784,-1.5863993803607386,-3.2278273741351526
-0.7154558340655726,-2.477300469075338,-1.4337990919696253,-0.7606919447528284,-1.5863154570208948,-3.2252281347857874
-0.7167976538287562,-2.477611843739645,-1.4330914656268519,-0.7610395590411585,-1.5864113012896937,-3.2238507906543177
-0.7181161085711878,-2.4779112974749964,-1.4323714415179651,-0.7613871733294886,-1.5862672964679163,-3.2225337664233606
-0.719433609639303,-2.478246513997213,-1.4317353407489222,-0.761759106312887,-1.5862792173968714,-3.2212401072131556
-0.7220457235919397,-2.4789417425738733,-1.4303200880633753,-0.7623942534076136,-1.5860875288592737,-3.218701426182882
-0.723327938710348,-2.4792655150042933,-1.4297078291522425,-0.7626941839801233,-1.586231533681051,-3.2174437681781214
-0.7245739142047327,-2.4795764128314417,-1.429000202809469,-0.7630179564105433,-1.5860398451434534,-3.2161980311023157
-0.7258322874652308,-2.4799116293536585,-1.4283278624164026,-0.7633298079120081,-1.5860636870013636,-3.215060297642843
-0.7283485571490687,-2.48051101366152,-1.4269846121417444,-0.7639535109149378,-1.585871998463766,-3.212653462086813
-0.7295468489276331,-2.4808223883258265,-1.4264205137835901,-0.7642410437213343,-1.585991684590475,-3.211491648350851
-0.7307451407061976,-2.4811223188983362,-1.4257963339435022,-0.7645285765277308,-1.5858600775348108,-3.2102580706225794
-0.7319191137896937,-2.481433693562643,-1.4251368681537073,-0.7648523489581507,-1.5858481566058558,-3.2090123335467737
-0.7342918554889124,-2.482020680104391,-1.4239009062396448,-0.765536133443014,-1.5857160727130335,-3.2066174189196985
-0.7354896704303187,-2.482307736073629,-1.4232772032367151,-0.7658117453204554,-1.5857880751239222,-3.2054198423968714
-0.7366521994220179,-2.482631508504049,-1.4226530233966272,-0.7660277525531214,-1.5856440703021448,-3.204222027455465
-0.737838093434469,-2.4828951994525355,-1.4220412413226526,-0.7663152853595179,-1.5857160727130335,-3.203000847493307
-0.7401869932757776,-2.4834941069232386,-1.4208539167987269,-0.7668426672564905,-1.5854523817645472,-3.200677458439962
-0.7413976828204554,-2.48379356065859,-1.4202654997455042,-0.767214600239889,-1.585536305104391,-3.199455801640646
-0.7426193396197718,-2.4840930143939417,-1.4196537176715296,-0.7674902121173304,-1.5853326956378382,-3.1983183065997522
-0.7438061873065394,-2.4843929449664515,-1.4190180937396448,-0.7677901426898401,-1.5853927771197718,-3.197073046361105
-0.7461779753314417,-2.485063378010885,-1.417769734059469,-0.7684615294085901,-1.585296932850973,-3.1946778933154505
-0.7474482695208948,-2.485387150441305,-1.4171102682696741,-0.7687614599810999,-1.5852487722979944,-3.193468157445089
-0.7486942450152796,-2.4857104460345667,-1.4164865652667444,-0.7690847555743616,-1.585080925618307,-3.1921990553485315
-0.7499287764178675,-2.4860337416278284,-1.4158027807818812,-0.7693246046649378,-1.5851767698871058,-3.1910131613360804
-0.7524812857257288,-2.486668888722555,-1.4144704977618616,-0.7699607054339808,-1.5850451628314417,-3.1884740034686487
-0.7538111845599573,-2.48698074022402,-1.4138105551349085,-0.7702720800982874,-1.5850570837603968,-3.187216822301046
-0.7550814787494105,-2.4872801939593714,-1.4131749312030237,-0.7705958525287073,-1.5849011580096644,-3.1859472433673304
-0.7564352194415491,-2.4875672499286097,-1.4125149885760706,-0.7708957831012171,-1.5850570837603968,-3.184582297001974
-0.7590592543231409,-2.4882023970233362,-1.4111593405352991,-0.7715666929828089,-1.5849011580096644,-3.1820550600634974
-0.7603414694415491,-2.4884899298297327,-1.410487476979391,-0.7718785444842737,-1.5848892370807093,-3.1807859579669397
-0.7617076078998011,-2.4887893835650843,-1.4097674528705042,-0.7722743193255823,-1.5847333113299769,-3.1794682184802454
-0.7629779020892542,-2.4890649954425257,-1.409107510243551,-0.7725742498980921,-1.584841553364889,-3.178103272114889
-0.7656257788287562,-2.489675823842184,-1.4077757040606897,-0.7731617132769983,-1.5847213904010218,-3.1755405108081263
-0.7669318358050745,-2.490011517201559,-1.4070919195758265,-0.7734974066363733,-1.5846737066852015,-3.17431885400881
-0.7682502905475062,-2.490335289631979,-1.4064562956439417,-0.773785416279928,-1.5845535437213343,-3.1729658285724085
-0.7695801893817347,-2.490634266530172,-1.40574819246401,-0.7741811911212366,-1.5846737066852015,-3.1716962496386927
-0.7721203009234827,-2.491281334553854,-1.404440704976217,-0.7748044172870081,-1.5844820181476038,-3.169145409260885
-0.7734025160418909,-2.4915927092181605,-1.4036849180804651,-0.7751401106463831,-1.5844939390765589,-3.1678877512561243
-0.7746484915362757,-2.4919284025775355,-1.4030244986163538,-0.7755115667926233,-1.5843618551837366,-3.166630570088522
-0.7759550253497522,-2.492251698170797,-1.4023287932025355,-0.7758234182940882,-1.584505860005514,-3.165385071431295
-0.7784832159625452,-2.492814842854635,-1.400985066090719,-0.7764228026019495,-1.5843380133258265,-3.1627867857562464
-0.7796810309039515,-2.493150059376852,-1.4003132025348108,-0.7766988913165491,-1.58439809480776,-3.1615410486804407
-0.7809155623065394,-2.4934499899493616,-1.3996294180499476,-0.7770345846759241,-1.5842064062701624,-3.160295550023214
-0.782149616871969,-2.493772808705465,-1.398945156727926,-0.7773225943194788,-1.5843141714679163,-3.1590502897845667
-0.7846782843219202,-2.4943602720843714,-1.3976734320269983,-0.7779219786273401,-1.5841940085040491,-3.156618897114889
-0.7859004179583948,-2.494671646748678,-1.3970139662372034,-0.7781851927386683,-1.5841344038592737,-3.1553733984576624
-0.7871463934527796,-2.494971577321188,-1.3963540236102503,-0.7784612814532679,-1.584062401448385,-3.15414005914797
-0.7883690039264124,-2.495235268269674,-1.3957536856280726,-0.7787736097918909,-1.5840862433062952,-3.1530023256884974
-0.7909091154681605,-2.495821777974264,-1.3945182005511683,-0.7794206778155726,-1.5840023199664515,-3.150571409855978
-0.79211932817568,-2.4960973898517054,-1.393834416066305,-0.7797206083880823,-1.5838106314288538,-3.1493857542621058
-0.7933896223651331,-2.4964445273028772,-1.3931620756732386,-0.7800081411944788,-1.5839064756976526,-3.1481524149524134
-0.7946713606463831,-2.496768299733297,-1.392550293599264,-0.7802718321429651,-1.583714787160055,-3.146930758153097
-0.797164265309469,-2.4973796049701136,-1.3913148085223597,-0.7809198538409632,-1.5835464636432093,-3.1444996039019983
-0.7984226385699671,-2.4977148214923304,-1.390606705342428,-0.78125507036318,-1.583595101033346,-3.1432064215289515
-0.7997167746173304,-2.498002354298727,-1.38995868364443,-0.7815306822406214,-1.5835345427142542,-3.1419132391559046
-0.8009508291827601,-2.498349968587057,-1.3893588224994105,-0.781806770955221,-1.5834148565875452,-3.140691582356588
-0.8034675757037562,-2.49894887605776,-1.3880751768695276,-0.7825258413897913,-1.5832708517657679,-3.138200585042135
-0.8047135511981409,-2.499272171651022,-1.3874028364764612,-0.7828376928912562,-1.5833428541766565,-3.13688308397402
-0.8060200850116175,-2.4995721022235315,-1.3867433706866663,-0.7831257025348108,-1.583175007496969,-3.135697905217306
-0.8072660605060022,-2.4999073187457483,-1.3861435095416468,-0.7834256331073206,-1.5832350889789026,-3.1344640890704554
-0.8097460905658167,-2.5004943052874964,-1.3848117033587855,-0.7840731779681605,-1.583163086568014,-3.1318658033954065
-0.8109806219684046,-2.500805679951803,-1.384223763142721,-0.7843964735614222,-1.583163086568014,-3.1306563059436243
-0.8122027556048792,-2.5010936895953577,-1.3835395018206995,-0.7847440878497522,-1.5829952398883265,-3.1293745676623743
-0.8134492079364222,-2.501392666493551,-1.382951561604635,-0.7849720160113733,-1.583043400441305,-3.128129307423727
-0.815953556691305,-2.5020397345172327,-1.381632153187887,-0.7855599562274378,-1.582923714314596,-3.1256147066699427
-0.8172476927386683,-2.5023391882525843,-1.3810079733477991,-0.7859433333026331,-1.5829713980304163,-3.124380890523092
-0.8185175100909632,-2.5026868025409144,-1.380348030720846,-0.786267105733053,-1.5828154722796839,-3.123063866292135
-0.8197525183307093,-2.5030582586871546,-1.3797124067889612,-0.7865307966815394,-1.5828035513507288,-3.121878210698263
-0.8223527113543909,-2.503669563923971,-1.378392521535055,-0.7871182600604456,-1.5826600233661097,-3.119291369115011
-0.8235986868487757,-2.5039804617511194,-1.3776963392840784,-0.7873819510089319,-1.5827677885638636,-3.118070189152853
-0.8248689810382288,-2.504291836415426,-1.3770249525653284,-0.7877300421344202,-1.582588020955221,-3.116824452077047
-0.8261154333697718,-2.5046632925616663,-1.376352612172262,-0.7880414167987269,-1.5826118628131312,-3.1155553499804896
-0.82867938676943,-2.505286518727438,-1.3750808874713343,-0.7886889616595667,-1.5824559370623987,-3.113028113042013
-0.829937760029928,-2.505634133015768,-1.3744571844684046,-0.7890008131610315,-1.5825517813311976,-3.1117950121508997
-0.831184212361471,-2.5059693495379847,-1.3736894766436976,-0.7893961111651819,-1.5824201742755335,-3.1105616728412073
-0.8324545065509241,-2.5062688032733362,-1.3730652968036097,-0.7897322813617151,-1.5823844114886683,-3.1092920939074915
-0.8349826971637171,-2.506915871297018,-1.3717697302447718,-0.7902839819537562,-1.582240406666891,-3.1068132559405726
-0.836252514516012,-2.5072034041034144,-1.3711336294757288,-0.790595833455221,-1.5823481718646448,-3.105567518864767
-0.8374870459185999,-2.507526699696676,-1.3704856077777308,-0.7909072081195276,-1.5821922461139124,-3.104382340108053
-0.8387334982501429,-2.507862393056051,-1.3698495070086878,-0.7912429014789026,-1.582264248524801,-3.1031726042376917
-0.8412140051471155,-2.5084732214557093,-1.368565861378805,-0.7918666044818323,-1.5821083227740687,-3.100609842930929
-0.8424485365497034,-2.5088208357440394,-1.3679660002337855,-0.7921541372882288,-1.5821803251849573,-3.099412266408102
-0.8437302748309534,-2.509156052266256,-1.3672578970538538,-0.7924540678607386,-1.5819767157184046,-3.098203245793478
-0.8449648062335413,-2.5095155874835413,-1.3665383497821253,-0.7928021589862269,-1.5820725599872034,-3.0969577471362513
-0.8474696318255823,-2.5101144949542444,-1.3652303854571741,-0.7934253851519983,-1.5819409529315394,-3.0945144335376185
-0.8487632910357874,-2.510437790547506,-1.364558521901266,-0.7936890761004847,-1.5819528738604944,-3.0932567755328577
-0.8500097433673304,-2.5107973257647913,-1.3639586607562464,-0.7939890066729944,-1.581808869038717,-3.092083756123678
-0.8513277212726038,-2.5111330191241663,-1.3633106390582483,-0.7943123022662562,-1.5819409529315394,-3.090814177189962
-0.8538325468646448,-2.5117443243609827,-1.3619430700885218,-0.794959847127096,-1.5817611853228968,-3.0883474985705774
-0.855102841054098,-2.5120437780963343,-1.3613069693194788,-0.7952960173236292,-1.5817249456988733,-3.0871501604663294
-0.8563368956195276,-2.512355152760641,-1.3606112639056605,-0.7956193129168909,-1.5815933386432093,-3.085940424595968
-0.8575595060931605,-2.5126660505877894,-1.3599870840655726,-0.7959311644183558,-1.5817249456988733,-3.0846827665912073
-0.8601239363299769,-2.5132654348956507,-1.3587034384356897,-0.7966144720660608,-1.5816291014300745,-3.0821920076953333
-0.8614061514483851,-2.5135768095599573,-1.3580430189715784,-0.7969263235675257,-1.581473175679342,-3.0809107462512415
-0.862652603779928,-2.513864819203512,-1.3574312368976038,-0.7972143332110804,-1.5814855734454554,-3.0796051661120813
-0.8638623396502894,-2.5141881147967737,-1.3567598501788538,-0.7975142637835901,-1.5814974943744105,-3.078347984944479
-0.866439167653219,-2.514775101338522,-1.355499569569723,-0.7981494108783167,-1.5814254919635218,-3.075857226048605
-0.8676736990558069,-2.5150864760028284,-1.354828182850973,-0.7984374205218714,-1.5812695662127894,-3.0745399633990687
-0.8689435164081019,-2.515421692525045,-1.3541796843158167,-0.7986767927752894,-1.581329647694723,-3.0733423868762415
-0.8701780478106897,-2.515721623097555,-1.3534839789019983,-0.7990129629718226,-1.5812814871417444,-3.07213265100588
-0.8727305571185511,-2.516332451497213,-1.3521760145770472,-0.7996962706195276,-1.5812457243548792,-3.06960636774172
-0.8739646116839808,-2.5167039076434534,-1.3515284697162073,-0.8000438849078577,-1.5811498800860804,-3.068420712147848
-0.8752473036395472,-2.5169556776629847,-1.3508685270892542,-0.8003314177142542,-1.5810540358172815,-3.0670791308032435
-0.8764808813678187,-2.517327133809225,-1.3502205053912562,-0.8005955854998987,-1.5811017195331019,-3.065810267125265
-0.8790343443499964,-2.5179136435138147,-1.3489607016192835,-0.8011944929706019,-1.581005875264303,-3.063366953526632
-0.8802440802203577,-2.5182374159442347,-1.348288361226217,-0.8015430609332483,-1.5809338728534144,-3.0620737711535853
-0.8815868536578577,-2.5185607115374964,-1.3476408163653772,-0.801854435597555,-1.5808141867267054,-3.0607805887805384
-0.8828566710101526,-2.518848721181051,-1.3469808737384241,-0.8021543661700647,-1.5809100309955042,-3.059571091328756
-0.8853614966021937,-2.519447151814596,-1.3456972281085413,-0.8027537504779261,-1.5808141867267054,-3.057044569646017
-0.8866198698626917,-2.5197227636920374,-1.3450973669635218,-0.8031252066241663,-1.580766503010885,-3.055774990712301
-0.8878658453570765,-2.520022694264547,-1.3444731871234339,-0.8035090605365198,-1.5806105772601526,-3.054577414189474
-0.8891003767596644,-2.520358387623922,-1.343825642262594,-0.8037613073932093,-1.580766503010885,-3.0533316771136683
-0.8916648069964808,-2.520944897328512,-1.3425291220294397,-0.8043845335589808,-1.580550495778219,-3.0508292357074183
-0.8929351011859339,-2.5213163534747522,-1.3418334166156214,-0.8046839872943323,-1.5805743376361292,-3.0495837370501917
-0.8942173163043421,-2.521604363118307,-1.341222111378805,-0.8049839178668421,-1.5804064909564417,-3.0483740011798304
-0.89545184770693,-2.5219152609454554,-1.3405497709857386,-0.8053553740130823,-1.5805266539203089,-3.0470572153674524
-0.8979323546039026,-2.522526566182272,-1.3392413298236292,-0.8059070746051233,-1.580454174672262,-3.0446019808398646
-0.8992026487933558,-2.5228503386126917,-1.3385580221759241,-0.8062189261065882,-1.5801785627948206,-3.0433808008777063
-0.9004729429828089,-2.5231497923480433,-1.337898079548971,-0.806530777608053,-1.5802987257586878,-3.0421233812915247
-0.9017675558673304,-2.52346116701235,-1.3372257391559046,-0.8069022337542933,-1.5800946394549769,-3.040853802357809
-0.9042838255511683,-2.524036232625143,-1.3359063307391565,-0.8075135389911097,-1.5800946394549769,-3.038363043461935
-0.9055059591876429,-2.5243352095233362,-1.3352702299701136,-0.8077295462237757,-1.5799511114703577,-3.0371177832232874
-0.9067524115191858,-2.5247190634356897,-1.3345983664142054,-0.8080413977252405,-1.5800350348102015,-3.03584868112673
-0.9079988638507288,-2.5250185171710413,-1.3339741865741175,-0.8083651701556605,-1.5798552672015589,-3.0346389452563685
-0.9105389753924769,-2.5256059805499476,-1.3326543013202112,-0.809000317250387,-1.5797832647906702,-3.0321720282184046
-0.9118698279010218,-2.525893513356344,-1.331970516835348,-0.8093364874469202,-1.5797351042376917,-3.0308788458453577
-0.9131158033954065,-2.5262168089496058,-1.3313348929034632,-0.8096120993243616,-1.5797713438617151,-3.0296693483935755
-0.9144223372088831,-2.526491943989889,-1.3306267897235315,-0.8099835554706019,-1.5796154181109827,-3.0284720102893274
-0.9169748465167444,-2.5271270910846155,-1.3292468229876917,-0.8106077353106897,-1.579531494771139,-3.0259810129748743
-0.9183171431170862,-2.527402702962057,-1.328623119984762,-0.8109310309039515,-1.579651180897848,-3.024759594594137
-0.9196112791644495,-2.527750317250387,-1.3279507795916956,-0.8111828009234827,-1.579543415700094,-3.0235381762133997
-0.9208458105670374,-2.5280259291278284,-1.3272669951068323,-0.8114827314959925,-1.5794475714312952,-3.022269074116842
-0.9234703222857874,-2.5286491552936,-1.325923267995016,-0.8121297995196741,-1.5793636480914515,-3.019670311604635
-0.9247883001910608,-2.5289958159076136,-1.3252275625811976,-0.8124778906451624,-1.5794356505023401,-3.0184012095080774
-0.9260466734515589,-2.529271427785055,-1.3246033827411097,-0.8127296606646937,-1.5793159643756312,-3.0171194712268274
-0.9273532072650355,-2.52960712114443,-1.3238595167743128,-0.8130415121661585,-1.5793398062335413,-3.0158143679248255
-0.9298937956439417,-2.5302661100970667,-1.3226593176471155,-0.8137729803668421,-1.5791838804828089,-3.013275686894552
-0.9311516920672815,-2.5305774847613733,-1.321939770375387,-0.8141086737262171,-1.5792558828936976,-3.0120182673083704
-0.932446304951803,-2.5309012571917933,-1.3213275114642542,-0.8143962065326136,-1.5791719595538538,-3.0107131640063685
-0.9336803595172327,-2.5311768690692347,-1.3206561247455042,-0.8147080580340784,-1.5790641943561,-3.009491507207052
-0.9361489454852503,-2.5318592230426233,-1.319455925618307,-0.8153317610370081,-1.578944508229391,-3.0070605913745325
-0.9374316374408167,-2.53214675584902,-1.3187721411334437,-0.815643612538473,-1.5790403524981897,-3.005827013646261
-0.9386661688434046,-2.5324705282794397,-1.3181727568255823,-0.8159192244159144,-1.5790041128741663,-3.004641596470968
-0.9398406187640589,-2.5328062216388147,-1.317524258290426,-0.816230599080221,-1.5788605848895472,-3.003408495579855
-0.9422972838031214,-2.533393208180563,-1.31622821489443,-0.8168066183673304,-1.5787647406207483,-3.0009895006762903
-0.9435432592975062,-2.5337165037738245,-1.3155925909625452,-0.8171899954425257,-1.5788844267474573,-2.9997199217425745
-0.9446943441974085,-2.5340397993670862,-1.3149808088885706,-0.8174660841571253,-1.5787766615497034,-2.9985345045672815
-0.9459760824786585,-2.534363094960348,-1.314369026814596,-0.81775409380068,-1.5786564985858362,-2.9973252455340784
-0.9483254591571253,-2.534950558339254,-1.3131325880633753,-0.818329159413473,-1.578501049672262,-2.994906489049093
-0.9495599905597132,-2.5352981726275843,-1.3125084082232874,-0.8186286131488245,-1.578632656727926,-2.993744675313131
-0.9507821241961878,-2.535609547291891,-1.3118727842914026,-0.8189166227923792,-1.5785248915301722,-2.9925230185138147
-0.951944653187887,-2.5358970800982874,-1.311249081288473,-0.8192046324359339,-1.578489128743307,-2.991349760686056
-0.9544013182269495,-2.536556069050924,-1.3100011984454554,-0.8197076956378382,-1.5783332029925745,-2.9889426867114466
-0.9555757681476038,-2.536891762410299,-1.3093169371234339,-0.8199723402606409,-1.578393284474508,-2.9877215067492884
-0.9567864576922815,-2.5371668974505823,-1.3087528387652796,-0.8203437964068812,-1.5782135168658655,-2.986487929021017
-0.9579728285418909,-2.537478272114889,-1.3081653753863733,-0.820679012929098,-1.578296963368551,-2.985314432774679
-0.9604414145099085,-2.538065735493795,-1.3068812529193323,-0.8212788740741175,-1.5781415144549769,-2.9828956762896937
-0.9617002646075647,-2.538365189229147,-1.3062456289874476,-0.8215544859515589,-1.5782254377948206,-2.981650416051046
-0.962898079548971,-2.5386646429644983,-1.3055971304522913,-0.8218777815448206,-1.5780094305621546,-2.980440680180685
-0.9640968481646937,-2.538964573537008,-1.304925266896383,-0.8222025076495569,-1.5781295935260218,-2.979278866444723
-0.9665415922748011,-2.539527241383688,-1.3036654631244105,-0.822789494191305,-1.5779135862933558,-2.9768720308886927
-0.967776123677389,-2.539802376423971,-1.3030179182635706,-0.8230655829059046,-1.5780094305621546,-2.9756150881396692
-0.9689624945269983,-2.5401023069964808,-1.3023937384234827,-0.8233893553363245,-1.5778539816485804,-2.974429432545797
-0.970161263142721,-2.540461842213766,-1.3017218748675745,-0.8237488905536097,-1.5779255072223108,-2.9732916990863245
-0.972569767628805,-2.5409892241107386,-1.300497833882467,-0.8243601957904261,-1.5777581373797815,-2.9709327856646937
-0.9737327734576624,-2.541300598775045,-1.2998741308795374,-0.8246362845050257,-1.5779135862933558,-2.9698551336871546
-0.9748948256122034,-2.541635815297262,-1.2992618719684046,-0.8248761335956019,-1.5777457396136683,-2.968717400227682
-0.9760335127459925,-2.5418995062457483,-1.2987578550921839,-0.8251641432391565,-1.577709976826803,-2.9676037470446985
-0.9782388846026819,-2.542414967213766,-1.2975824514972132,-0.8257392088519495,-1.5776498953448694,-2.965543810521261
-0.979281250630514,-2.5427377859698694,-1.2970665136920374,-0.8259666601764124,-1.5777338186847132,-2.9645140806781214
-0.9803121725665491,-2.5429657141314905,-1.2965148130999964,-0.8262303511248987,-1.577721897755758,-2.9635563532458704
-0.9813187758075159,-2.543217484151022,-1.296070400868551,-0.8264945189105433,-1.5775540510760706,-2.9625144640551966
-0.9832127729998987,-2.543720547352926,-1.2950742880450647,-0.8269503752337855,-1.5775302092181605,-2.9606943766223353
-0.9840872923480433,-2.543936554585592,-1.2946065107928675,-0.827249828969137,-1.5774458090411585,-2.959832255040304
-0.9849618116961878,-2.5441520849811,-1.2941744963275355,-0.8275020758258265,-1.5775540510760706,-2.958874050770895
-0.9858134428607386,-2.5443313757525843,-1.2937186400042933,-0.8276937643634241,-1.5773380438434046,-2.9579883257495325
-0.9873827139483851,-2.544762913380758,-1.2929027716266077,-0.8280532995807093,-1.5774338881122034,-2.9564552942859095
-0.9881261030780237,-2.544894520436422,-1.2925308386432093,-0.8282092253314417,-1.5772421995746058,-2.9556646982776087
-0.9888570944415491,-2.545098606740133,-1.292074982319967,-0.8283408323871058,-1.5773618857013147,-2.9549105803119105
-0.9895642439471644,-2.5452778975116175,-1.2917388121234339,-0.8284848372088831,-1.577266041432516,-2.9541803042041224
-0.9909666220294397,-2.5456135908709925,-1.2910426298724573,-0.828808609639303,-1.5773261229144495,-2.952826801930563
-0.9916017691241663,-2.545780960713522,-1.2906349341021937,-0.8290122191058558,-1.577170197163717,-2.952156368886129
-0.9922249952899378,-2.545913044606344,-1.2903350035296839,-0.829132382069723,-1.5772541205035608,-2.9514859358416956
-0.9928601423846644,-2.5460928122149866,-1.2899993101703089,-0.8293841520892542,-1.577170197163717,-2.9508512655841272
-0.9940465132342737,-2.5464404265033167,-1.289375130330221,-0.8296483198748987,-1.5771821180926722,-2.949665609990255
-0.994765583668844,-2.546583954487936,-1.2890632788287562,-0.8297680060016077,-1.5770743528949183,-2.949019257222311
-0.9953649679767054,-2.5467637220965784,-1.288750950490133,-0.8299716154681605,-1.5770743528949183,-2.9483962694751185
-0.9959762732135218,-2.5469558874713343,-1.2883790175067347,-0.8300798575030726,-1.5770862738238733,-2.947773520146505
-0.9972108046161097,-2.5472310225116175,-1.2877791563617151,-0.8303912321673792,-1.5770862738238733,-2.9465163389789026
-0.9978941122638147,-2.547422711049215,-1.287442986165182,-0.8306553999530237,-1.5769308249102991,-2.945953432713644
-0.9984810988055628,-2.5475662390338343,-1.2871077696429651,-0.830703083668844,-1.577050511037008,-2.9453190008746546
-0.9991281668292444,-2.5477221647845667,-1.2867830435382288,-0.8310030142413538,-1.5769065062152308,-2.944660250340597
-1.0003989378558558,-2.5480216185199183,-1.2861111799823206,-0.8312905470477503,-1.5769546667682093,-2.94334322610964
-1.0010340849505823,-2.548213307057516,-1.2857754866229456,-0.8312667051898401,-1.5767987410174769,-2.942744318638937
-1.001716438923971,-2.5484049955951136,-1.2854512373553675,-0.8315427939044397,-1.5769308249102991,-2.94203764597048
-1.0024235884295862,-2.548572842274801,-1.285079304371969,-0.8315308729754847,-1.5767868200885218,-2.941355291997091
-1.0037902037249964,-2.5488842169391077,-1.284407917653219,-0.8318904081927698,-1.5768349806415003,-2.9400261084186
-1.0044973532306116,-2.54904014268984,-1.2840593496905726,-0.832130257283346,-1.576714817677633,-2.939343516026632
-1.0051925818072718,-2.549243752156393,-1.2837231794940394,-0.8322141806231897,-1.576810661946432,-2.9386606852160853
-1.0058515707599085,-2.549375836049215,-1.2833994070636194,-0.8324654738055628,-1.5766308943377894,-2.9379666487323206
-1.0073135534869593,-2.5496752897845667,-1.2827156225787562,-0.8328374067889612,-1.5766189734088343,-2.936517302189962
-1.0079730192767542,-2.549843136464254,-1.282368008290426,-0.8329694906817835,-1.5766070524798792,-2.935894552861349
-1.0086682478534144,-2.54995042482485,-1.2820194403277796,-0.8331492582904261,-1.5766070524798792,-2.9352601210223597
-1.0092671553241175,-2.5501421133624476,-1.2816832701312464,-0.8332331816302698,-1.5764630476581019,-2.9346018473254603
-1.010573689137594,-2.5504301230060022,-1.2810118834124964,-0.8335207144366663,-1.576379124318258,-2.933308188115255
-1.0111249128924769,-2.550537888203756,-1.2806995550738733,-0.8337729612933558,-1.5765112082110804,-2.9327216784106653
-1.011712376271383,-2.5507171789752405,-1.2803762594806116,-0.8338568846331995,-1.5764392058001917,-2.9321587721454065
-1.012263600026266,-2.5508368651019495,-1.2800400892840784,-0.8341324965106409,-1.5763314406024378,-2.9315479437457483
-1.01341420808901,-2.551124874745504,-1.2794039885150355,-0.8344443480121058,-1.5763433615313929,-2.9304586092578333
-1.0139654318438929,-2.551220719014303,-1.2791040579425257,-0.8345521132098597,-1.5764511267291468,-2.9298837820636194
-1.0144684950457972,-2.5514004866229456,-1.278804127370016,-0.8347561995135706,-1.5764392058001917,-2.92939263979067
-1.0149725119220179,-2.5515320936786097,-1.2785161177264612,-0.8347800413714808,-1.5763075987445276,-2.9289377371417444
-1.0161226431476038,-2.5517600218402308,-1.2780240217791956,-0.8349598089801233,-1.5763195196734827,-2.927823845540182
-1.016590420399801,-2.5518797079669397,-1.2777121702777308,-0.8351276556598108,-1.5763314406024378,-2.927357021962301
-1.0170334021197718,-2.5519636313067835,-1.2775443235980433,-0.8350794951068323,-1.576379124318258,-2.9269259611712855
-1.0175612608539026,-2.552143398915426,-1.2772558371173304,-0.8352955023394983,-1.5761874357806605,-2.9264588991748255
-1.018411938344137,-2.5523231665240687,-1.2768362204181116,-0.8353913466082972,-1.5762832800494593,-2.9256442228900355
-1.0188310782061976,-2.5524309317218226,-1.2766202131854456,-0.8355949560748499,-1.5761635939227503,-2.9252496401416224
-1.0191906134234827,-2.552526299153463,-1.2764280478106897,-0.8355711142169397,-1.5762832800494593,-2.9247944990741175
-1.0195983091937464,-2.552634064351217,-1.2762001196490687,-0.8358233610736292,-1.5761993567096155,-2.9244471232043665
-1.02032977739443,-2.552838150654928,-1.275792423878805,-0.8358948866473597,-1.5762713591205042,-2.9237046877490442
-1.0206649939166468,-2.552922073994772,-1.2756245771991175,-0.8360269705401819,-1.5761035124408167,-2.923321310673849
-1.0210846106158655,-2.5529935995685022,-1.2754438559161585,-0.8360865751849573,-1.576127831135885,-2.922950092946188
-1.0213964621173304,-2.5531018416034144,-1.275276009236471,-0.8362906614886683,-1.5762236754046839,-2.9225552717791956
-1.0220430533038538,-2.5532334486590784,-1.274928394948141,-0.8365185896502894,-1.5762117544757288,-2.922028366719381
-1.0223549048053187,-2.553317371998922,-1.2747605482684534,-0.836470905934469,-1.5761755148517054,-2.9217167536364954
-1.0226543585406702,-2.5534489790545862,-1.274616543446676,-0.8366144339190882,-1.5760439077960413,-2.9213696161853235
